10204330,1,0,Modeling and Simulation,3,Murad Almunther Ikrema Yaghi,"14,30 - 16,00 ح ر / المبنى الجنوبي الجديد S-207 ** Blended 1 hours",
10204330,2,0,Modeling and Simulation,3,Murad Almunther Ikrema Yaghi,"13,00 - 14,30 س ث / مبنى رقم ( 23 ) W-B10 ** Blended 1 hours",
10204350,1,0,Machine Learning,3,Rami Ratib Musa Al-Ouran,"10,00 - 11,30 ح ر / المركز الهندي الأردني IJC-02 ** Blended 1 hours",
10204351,1,0,Natural Language Processing,3,Raneem Nadim Mohamed Qaddoura,"14,30 - 16,00 ح ر / المبنى الجنوبي الجديد S-209 ** Blended 1 hours",
10204351,2,0,Natural Language Processing,3,Raneem Nadim Mohamed Qaddoura,"13,00 - 14,30 ن خ / المبنى الجنوبي الجديد S-209 ** Blended 1 hours",
10204351,3,0,Natural Language Processing,3,Yara Emad Abdelghafour Alharahsheh,"13,00 - 14,30 ح ر / المبنى الجنوبي الجديد S-209 ** Blended 1 hours",
204412,1,0,Applied Analytical Models,3,Bassam Faris Abdel Hamed Al Kasasbeh,"11,30 - 13,00 س ث / المركز الهندي الأردني IJC-06 ** Blended 1 hours",
10204412,1,0,Applied Analytical Models,3,Bassam Faris Abdel Hamed Al Kasasbeh,"11,30 - 13,00 س ث / المركز الهندي الأردني IJC-06 ** Blended 1 hours",
204430,1,0,Data Mining,3,Bassam Faris Abdel Hamed Al Kasasbeh,"13,00 - 14,30 ح ر / المبنى الجنوبي الجديد S-207 ** Blended 1 hours",
204430,2,0,Data Mining,3,Bassam Faris Abdel Hamed Al Kasasbeh,"10,00 - 11,30 س ث / مبنى رقم ( 23 ) W-B10 ** Blended 1 hours",
204432,1,0,Bioinformatics,3,Rami Ratib Musa Al-Ouran,"08,30 - 10,00 س ث / المبنى الجنوبي الجديد S-210 ** Blended 1 hours",
10204450,1,0,Deep Learning,3,Ayah Basim Ramadan Karajeh,"10,00 - 11,30 ح ر / المبنى الجنوبي الجديد S-214 ** Blended 1 hours",
10204450,2,0,Deep Learning,3,Ala'a Saqer Ahmad Al-Habashna,"10,00 - 11,30 ن خ / المبنى الجنوبي الجديد S-212 ** Blended 1 hours",
10204450,3,0,Deep Learning,3,Ala'a Saqer Ahmad Al-Habashna,"11,30 - 13,00 ن خ / المبنى الجنوبي الجديد S-212 ** Blended 1 hours",
10204450,4,0,Deep Learning,3,Ayah Basim Ramadan Karajeh,"11,30 - 13,00 س ث / مبنى رقم ( 23 ) W-B10 ** Blended 1 hours",
10204454,1,0,Optimization theory,3,Raneem Nadim Mohamed Qaddoura,"16,00 - 17,30 ن خ / المبنى الجنوبي الجديد S-209 ** Blended 1 hours",
10204470,1,0,Special Topics,3,Murad Almunther Ikrema Yaghi,"16,00 - 17,30 ح ر / المبنى الجنوبي الجديد S-212 ** Blended 1 hours",
10204470,2,0,Special Topics,3,Ibrahim Abed Alfattah Mohammad Ghanem,"14,30 - 16,00 س ث / المبنى الجنوبي الجديد S-212 ** Blended 1 hours",
